Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
734930,judging by these leveraged funds consumers are still in the economic driver seat,https://www.benzinga.com/etfs/sector-etfs/20/02/15317798/judging-by-these-leveraged-funds-consumers-are-still-in-the-economic-driver-seat,Chris Dier-Scalise,2020-02-13 00:00:00,KO,1,2,1,0,0,0,1,1,1,0.5
734931,stocks that hit week highs on monday,https://www.benzinga.com/news/20/02/15290126/stocks-that-hit-52-week-highs-on-monday,Lisa Levin,2020-02-10 00:00:00,KO,1,2,0,0,1,0,1,1,1,0.5
734932,stocks that hit week highs on tuesday,https://www.benzinga.com/news/20/02/15247386/stocks-that-hit-52-week-highs-on-tuesday,Lisa Levin,2020-02-04 00:00:00,KO,1,2,0,0,1,1,1,1,1,0.5
734933, super bowl commercials you wont want to miss,https://www.benzinga.com/news/20/01/15230331/13-super-bowl-54-commercials-you-wont-want-to-miss,Dave Royse,2020-01-31 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.8138000000000001
734934,update morgan stanley maintains overweight on cocacola raises target to believes co offers a clearly superior lt growth outlook vs cpg peers with solid category growth stronger ko pricing power and favorable strategy tweaks,https://www.benzinga.com/analyst-ratings/analyst-color/20/01/15229679/update-morgan-stanley-maintains-overweight-on-coca-cola-raises-target-to-65-believe,Benzinga_Newsdesk,2020-01-31 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.9674499999999999
734935,morgan stanley earlier maintained overweight on cocacola raised price target to ,https://www.benzinga.com/news/20/01/15229667/morgan-stanley-earlier-maintained-overweight-on-coca-cola-raised-price-target-to-65,Benzinga_Newsdesk,2020-01-31 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.3194
734936,b of a securities maintains buy on cocacola raises price target to ,https://www.benzinga.com/news/20/01/15228335/b-of-a-securities-maintains-buy-on-coca-cola-raises-price-target-to-65,Vick Meyer,2020-01-31 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.648
734937,rbc capital maintains outperform on cocacola raises price target to ,https://www.benzinga.com/news/20/01/15227715/rbc-capital-maintains-outperform-on-coca-cola-raises-price-target-to-66,Benzinga_Newsdesk,2020-01-31 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.5
734938,stocks that hit week highs on friday,https://www.benzinga.com/news/20/01/15227671/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-31 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734939,deutsche bank maintains buy on cocacola raises price target to ,https://www.benzinga.com/news/20/01/15226639/deutsche-bank-maintains-buy-on-coca-cola-raises-price-target-to-64,Vick Meyer,2020-01-31 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.5
734940,ubs maintains buy on cocacola raises price target to ,https://www.benzinga.com/news/20/01/15226127/ubs-maintains-buy-on-coca-cola-raises-price-target-to-65,Vick Meyer,2020-01-31 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.5
734941,citigroup maintains neutral on cocacola raises price target to ,https://www.benzinga.com/news/20/01/15226037/citigroup-maintains-neutral-on-coca-cola-raises-price-target-to-63,Vick Meyer,2020-01-31 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734942,heres how much investing in cocacola stock back in would be worth today,https://www.benzinga.com/general/education/20/01/15182705/heres-how-much-investing-100-in-coca-cola-stock-back-in-2010-would-be-worth-today,Wayne Duggan,2020-01-31 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.61315
734943, crazy super bowl prop bets you have to see to believe,https://www.benzinga.com/markets/cryptocurrency/20/01/15192487/62-crazy-super-bowl-54-prop-bets-you-have-to-see-to-believe,Henry Khederian,2020-01-30 00:00:00,KO,1,2,1,1,0,0,1,1,1,0.6806
734944,midafternoon market update crude oil down over miragen therapeutics shares climb,https://www.benzinga.com/news/earnings/20/01/15221048/mid-afternoon-market-update-crude-oil-down-over-2-miragen-therapeutics-shares-climb,Lisa Levin,2020-01-30 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.3194
734945,midday market update dow falls points inovio pharmaceuticals shares spike higher,https://www.benzinga.com/news/earnings/20/01/15220035/mid-day-market-update-dow-falls-150-points-inovio-pharmaceuticals-shares-spike-higher,Lisa Levin,2020-01-30 00:00:00,KO,1,0,1,1,0,1,1,1,1,0.648
734946,stocks that hit week highs on thursday,https://www.benzinga.com/news/20/01/15218386/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2020-01-30 00:00:00,KO,1,2,1,0,1,0,1,1,1,0.5
734947,midmorning market update markets edge lower cocacola posts upbeat q revenue,https://www.benzinga.com/news/earnings/20/01/15218209/mid-morning-market-update-markets-edge-lower-coca-cola-posts-upbeat-q4-revenue,Lisa Levin,2020-01-30 00:00:00,KO,0,0,0,1,0,0,0,0,0,0.352
734948,cocacola shares are trading higher after the company reported betterthanexpected q sales results,https://www.benzinga.com/wiim/20/01/15217746/coca-cola-shares-are-trading-higher-after-the-company-reported-better-than-expected-q4-sales-results,Benzinga Newsdesk,2020-01-30 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.648
734949, consumer defensive stocks moving in thursdays premarket session,https://www.benzinga.com/pre-market-outlook/20/01/15216288/7-consumer-defensive-stocks-moving-in-thursdays-pre-market-session,Lisa Levin,2020-01-30 00:00:00,KO,1,1,1,1,0,0,1,1,1,0.5129
734950,cocacola reports q earnings beat,https://www.benzinga.com/news/earnings/20/01/15216022/coca-cola-reports-q4-earnings-beat,Tanzeel Akhtar,2020-01-30 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
734951,cocacola sees fy adj eps organic sales growth year over year,https://www.benzinga.com/news/20/01/15215817/coca-cola-sees-fy20-adj-eps-2-25-organic-sales-growth-5-year-over-year,Benzinga Newsdesk,2020-01-30 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.6909
734952,cocacola q adj eps inline sales b beat b estimate,https://www.benzinga.com/news/earnings/20/01/15215815/coca-cola-q4-adj-eps-0-44-inline-sales-9-1b-beat-8-85b-estimate,Benzinga Newsdesk,2020-01-30 00:00:00,KO,1,2,1,0,0,1,1,1,1,0.5
734953,a peek into the markets us stock futures tumble ahead of earnings gdp data,https://www.benzinga.com/news/earnings/20/01/15215756/a-peek-into-the-markets-us-stock-futures-tumble-ahead-of-earnings-gdp-data,Lisa Levin,2020-01-30 00:00:00,KO,1,1,1,0,1,1,1,1,1,0.5
734954,earnings scheduled for january ,https://www.benzinga.com/news/earnings/20/01/15215156/earnings-scheduled-for-january-30-2020,Lisa Levin,2020-01-30 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734955, stocks to watch for january ,https://www.benzinga.com/news/earnings/20/01/15215081/14-stocks-to-watch-for-january-30-2020,Lisa Levin,2020-01-30 00:00:00,KO,1,2,1,0,1,0,1,1,1,0.5
734956,q earnings preview for cocacola,https://www.benzinga.com/news/earnings-previews/20/01/15210821/earnings-preview-coca-cola,Benzinga Newsdesk,2020-01-29 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734957,going viral stocks on their back as virus spreads heading into key earnings fed week,https://www.benzinga.com/news/earnings/20/01/15189160/going-viral-stocks-on-their-back-as-virus-spreads-heading-into-key-earnings-fed-week,JJ Kinahan,2020-01-27 00:00:00,KO,1,1,0,1,0,0,1,1,1,0.5
734958,stocks that hit week highs on friday,https://www.benzinga.com/news/20/01/15181171/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-24 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734959,cocacola ceo says consumers will never drink the same product forever,https://www.benzinga.com/news/20/01/15165381/coca-cola-ceo-says-consumers-will-never-drink-the-same-product-forever,Jayson Derrick,2020-01-22 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734960,stocks that hit week highs on wednesday,https://www.benzinga.com/news/20/01/15163983/stocks-that-hit-52-week-highs-on-wednesday,Lisa Levin,2020-01-22 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734961,morgan stanley maintains overweight on cocacola raises price target to ,https://www.benzinga.com/news/20/01/15154009/morgan-stanley-maintains-overweight-on-coca-cola-raises-price-target-to-61,Vick Meyer,2020-01-21 00:00:00,KO,1,2,1,1,1,0,1,1,1,0.3194
734962,stocks that hit week highs on friday,https://www.benzinga.com/news/20/01/15144632/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-17 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734963,stocks that hit week highs on wednesday,https://www.benzinga.com/news/20/01/15129364/stocks-that-hit-52-week-highs-on-wednesday,Lisa Levin,2020-01-15 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734964,stocks that hit week highs on friday,https://www.benzinga.com/news/20/01/15106362/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2020-01-10 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734965,weaker than expected december jobs report might weigh but overall growth positive,https://www.benzinga.com/news/earnings/20/01/15104923/weaker-than-expected-december-jobs-report-might-weigh-but-overall-growth-positive,JJ Kinahan,2020-01-10 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.905
734966,benzingas top upgrades downgrades for january ,https://www.benzinga.com/analyst-ratings/upgrades/20/01/15099240/benzingas-top-upgrades-downgrades-for-january-9-2020,Lisa Levin,2020-01-09 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.60115
734967,credit suisse upgrades cocacola to outperform raises price target to ,https://www.benzinga.com/news/20/01/15097163/credit-suisse-upgrades-coca-cola-to-outperform-raises-price-target-to-64,Benzinga_Newsdesk,2020-01-09 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.6909
734968,cocacola now owns of fairlife,https://www.benzinga.com/news/20/01/15085420/coca-cola-now-owns-100-of-fairlife,Jayson Derrick,2020-01-07 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734969,gold bonds crude all on the rise after us strike in middle east sparks fears,https://www.benzinga.com/news/earnings/20/01/15067159/gold-bonds-crude-all-on-the-rise-after-us-strike-in-middle-east-sparks-fears,JJ Kinahan,2020-01-03 00:00:00,KO,1,0,1,1,1,1,0,1,1,0.10470000000000002
734970,is cocacola planning on marketing a cbd extract version in canada,https://www.benzinga.com/markets/cannabis/20/01/15061453/is-coca-cola-planning-on-marketing-a-cbd-extract-version-in-canada,MITECHNEWS,2020-01-02 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734971,is the year of thc drinks,https://www.benzinga.com/analyst-ratings/analyst-color/19/12/15033693/is-2020-the-year-of-thc-drinks,Nina Zdinjak,2019-12-30 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734972,cannabis countdown top marijuana industry news stories of the week,https://www.benzinga.com/markets/cannabis/19/12/15051009/cannabis-countdown-top-10-marijuana-industry-news-stories-of-the-week,The Cannabis Investor,2019-12-30 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.60115
734973,the week in cannabis auroras roller coaster ride usdas hemp moves mjs dividend and more,https://www.benzinga.com/markets/cannabis/19/12/15049651/the-week-in-cannabis-auroras-roller-coaster-ride-usdas-hemp-moves-mjs-dividend-and-more,Javier Hasse,2019-12-29 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734974,aurora cannabis shares pullback from session high following report cocacola does not have plans to enter cbd market stock still up for session,https://www.benzinga.com/markets/cannabis/19/12/15043619/aurora-cannabis-shares-pullback-from-session-high-following-report-coca-cola-does-not-have-plans,Benzinga Newsdesk,2019-12-26 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.648
734975,hearing cocacola has no plans to enter cbd market,https://www.benzinga.com/markets/cannabis/19/12/15043600/hearing-coca-cola-has-no-plans-to-enter-cbd-market,Benzinga Newsdesk,2019-12-26 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.352
734976,how the dow jones industrial average changed over the past decade,https://www.benzinga.com/general/education/19/12/15027623/how-the-dow-jones-industrial-average-changed-over-the-past-decade,Wayne Duggan,2019-12-22 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734977,snapchat brings on iconic brands for ar camera feature,https://www.benzinga.com/news/19/12/15019671/snapchat-brings-on-2-iconic-brands-for-ar-camera-feature,Jayson Derrick,2019-12-19 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734978,mcdonalds cocacola are the first brand partners for snapchat scan adweek,https://www.benzinga.com/news/19/12/15019031/mcdonalds-coca-cola-are-the-first-brand-partners-for-snapchat-scan-adweek,Benzinga Newsdesk,2019-12-19 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734979,cocacola internal documents reveal efforts to sell to teens despite obesity crisis washington post,https://www.benzinga.com/news/19/12/15012534/coca-cola-internal-documents-reveal-efforts-to-sell-to-teens-despite-obesity-crisis-washington-post,Benzinga Newsdesk,2019-12-18 00:00:00,KO,1,2,1,0,1,0,1,1,1,0.7548
734980,before cokesnorting santa and an ad accused of weightshaming some fails from christmas past,https://www.benzinga.com/news/19/12/14983585/before-coke-snorting-santa-and-an-ad-accused-of-weight-shaming-some-fails-from-christmas-past,Dave Royse,2019-12-15 00:00:00,KO,1,1,0,1,0,0,1,1,1,0.19379999999999997
734981,pepsicos new coffee drink offers twice as much caffeine,https://www.benzinga.com/news/19/12/14987809/pepsicos-new-coffee-drink-offers-twice-as-much-caffeine,Jayson Derrick,2019-12-13 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
734982,exercise labels the next frontier in food packaging,https://www.benzinga.com/general/health-care/19/12/14981233/exercise-labels-the-next-frontier-in-food-packaging,Jayson Derrick,2019-12-12 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
734983,freighttracking startup fourkites focuses on innovation global expansion,https://www.benzinga.com/news/19/12/14979589/freight-tracking-startup-fourkites-focuses-on-innovation-global-expansion,FreightWaves,2019-12-12 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.6909
734984,deutsche bank maintains buy on cocacola raises price target to ,https://www.benzinga.com/news/19/12/14979296/deutsche-bank-maintains-buy-on-coca-cola-raises-price-target-to-61,Vick Meyer,2019-12-12 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.5
734985,cocacola on the forefront of recycling plastic,https://www.benzinga.com/news/19/12/14956603/coca-cola-on-the-forefront-of-recycling-plastic,Jayson Derrick,2019-12-09 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734986,fast money halftime report traders advise viewers on twilio ge and more,https://www.benzinga.com/media/19/12/14925550/fast-money-halftime-report-traders-advise-viewers-on-twilio-ge-and-more,Craig Jones,2019-12-03 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
734987,a less risky etf with plenty of rewards,https://www.benzinga.com/trading-ideas/long-ideas/19/12/14903720/a-less-risky-etf-with-plenty-of-rewards,ETF Professor,2019-12-01 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.6902
734988,premarket prep recap muted reaction to trade tensions a look at the dividend capture strategy,https://www.benzinga.com/trading-ideas/long-ideas/19/11/14905639/premarket-prep-recap-muted-reaction-to-trade-tensions-a-look-at-the-dividend-capture-str,Joel Elconin,2019-11-29 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.29905000000000004
734989,carnival cruise ditches cocacola for pepsico,https://www.benzinga.com/news/19/11/14829997/carnival-cruise-ditches-coca-cola-for-pepsico,Jayson Derrick,2019-11-18 00:00:00,KO,1,1,1,1,0,1,1,1,1,0.5
734990,todays pickup india gains million in additional exports to the us due to uschina trade war,https://www.benzinga.com/government/19/11/14746761/todays-pickup-india-gains-755-million-in-additional-exports-to-the-us-due-to-us-china-trade-war,FreightWaves,2019-11-06 00:00:00,KO,1,0,0,1,1,0,1,1,1,0.3194
734991,monster cocacola shares unaffected amid report nfl is dropping its ban on energy drink ads reporter from sbjsbd,https://www.benzinga.com/news/19/11/14714514/monster-coca-cola-shares-unaffected-amid-report-nfl-is-dropping-its-ban-on-energy-drink-ads-reporter,Benzinga Newsdesk,2019-11-01 00:00:00,KO,1,1,0,1,0,0,1,1,1,0.4614
734992,updateubs on cocacola notes cos navigating aggressive us price increases digesting a transformational deal costa completing a global refranchisingdemonstrating strong innovation capabilities while reinvigorating growth in highmargin sparkling,https://www.benzinga.com/analyst-ratings/analyst-color/19/10/14647808/update-ubs-on-coca-cola-notes-cos-navigating-aggressive-us-price-increases-digestin,Benzinga_Newsdesk,2019-10-23 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.9478500000000001
734993,update ubs upgrades cocacola to buy raises target to as firm believes a sustainable fundamental inflection will drive years of abovealgorithm earnings growth and cash flow generation,https://www.benzinga.com/analyst-ratings/analyst-color/19/10/14647807/update-ubs-upgrades-coca-cola-to-buy-raises-target-to-63-as-firm-believes-a-sustain,Benzinga_Newsdesk,2019-10-23 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.6909
