Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER,Sentiment_Random
857467,big changes coming to nations big banks amid coronavirus recession forcing firms to rethink their business models including dividend cuts reduction in real estate footprint in nyc elsewhere tweet from charlie gasparino,https://www.benzinga.com/news/20/04/15720589/big-changes-coming-to-nations-big-banks-amid-coronavirus-recession-forcing-firms-to-rethink-their-bu,Benzinga Newsdesk,2020-04-01 00:00:00,MS,1,1,0,1,0,0,1,1,1,0.19379999999999997,1
857468,wells fargo maintains equalweight on morgan stanley lowers price target to ,https://www.benzinga.com/news/20/04/15718515/wells-fargo-maintains-equal-weight-on-morgan-stanley-lowers-price-target-to-41,Vick Meyer,2020-04-01 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5640000000000001,1
857469,oppenheimer maintains outperform on morgan stanley lowers price target to ,https://www.benzinga.com/news/20/04/15717020/oppenheimer-maintains-outperform-on-morgan-stanley-lowers-price-target-to-46,Benzinga_Newsdesk,2020-04-01 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.436,1
857470, financial services stocks moving in wednesdays premarket session,https://www.benzinga.com/pre-market-outlook/20/04/15715791/10-financial-services-stocks-moving-in-wednesdays-pre-market-session,Benzinga Insights,2020-04-01 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,0
857471,shares of several banks and financial services companies are trading lower amid market weakness as macro concerns continue to grow as a result of the coronavirus pandemic the coronavirus has led to lower investment and economic activity across sectors,https://www.benzinga.com/wiim/20/04/15715103/shares-of-several-banks-and-financial-services-companies-are-trading-lower-amid-market-weakness-as-m,Benzinga Newsdesk,2020-04-01 00:00:00,MS,0,1,0,0,0,0,0,1,0,0.19379999999999997,1
857472,morgan stanley shares are trading higher amid market strength despite weakness in overall financial sector,https://www.benzinga.com/wiim/20/03/15697536/morgan-stanley-shares-are-trading-higher-amid-market-strength-despite-weakness-in-overall-financial,Benzinga Newsdesk,2020-03-30 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.8869,1
857473,execs at the big banksare scrambling to meet fri deadline to make loans to small biz but worried sbagov wont have guidelines in place for lending program tweet from fox business charlie gasparino,https://www.benzinga.com/news/20/03/15696879/execs-at-the-big-banks-are-scrambling-to-meet-fri-deadline-to-make-loans-to-small-biz-but-worried-sb,Benzinga Newsdesk,2020-03-30 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.28925,0
857474,citigroup maintains buy on morgan stanley lowers price target to ,https://www.benzinga.com/news/20/03/15693808/citigroup-maintains-buy-on-morgan-stanley-lowers-price-target-to-52,Vick Meyer,2020-03-30 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.436,0
857475,goldman sachs and morgan stanley on friday both got final approval from china securities regulatory commission to increase stakes in their china securities jvs to tweet from chinas national business daily,https://www.benzinga.com/news/20/03/15683528/goldman-sachs-and-morgan-stanley-on-friday-both-got-final-approval-from-china-securities-regulatory,Benzinga Newsdesk,2020-03-27 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.9158,1
857476,shares of several financial services and global banks companies are trading lower selling off from this weeks strength while the us stimulus legislation has boosted economic optimism demand concerns still exist amid the coronavirus outbreak,https://www.benzinga.com/wiim/20/03/15682966/shares-of-several-financial-services-and-global-banks-companies-are-trading-lower-selling-off-from-t,Benzinga Newsdesk,2020-03-27 00:00:00,MS,0,1,0,1,1,0,0,0,0,0.91355,1
857477,companies suspend dividends buybacks as pandemic weakens market,https://www.benzinga.com/news/20/03/15675283/companies-suspend-dividends-buybacks-as-pandemic-weakens-market,Shanthi Rexaline,2020-03-26 00:00:00,MS,1,1,1,1,1,0,1,1,1,0.2213,1
857478,morgan stanley memo shows promise of no layoffs in ,https://www.benzinga.com/news/20/03/15674437/morgan-stanley-memo-shows-promise-of-no-layoffs-in-2020,Benzinga Newsdesk,2020-03-26 00:00:00,MS,0,1,0,1,0,0,0,0,0,0.5129,1
857479,morganstanley execs tell foxbusiness firm is likely to take major hit after its fa platform crashed yesterday for hours tweet from fox business charlie gasparino,https://www.benzinga.com/news/20/03/15672704/morganstanley-execs-tell-foxbusiness-firm-is-likely-to-take-major-hit-after-its-fa-platform-crashed,Benzinga Newsdesk,2020-03-26 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,1
857480,airbnb asks banks to extend b credit facility due to coronavirus impact report,https://www.benzinga.com/news/20/03/15668484/airbnb-asks-banks-to-extend-1b-credit-facility-due-to-coronavirus-impact-report,Neer Varshney,2020-03-26 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.7553000000000001,0
857481,shares of several global financial services companies are trading higher after the white house and senate reached a trillion stimulus deal aimed at supporting the economy,https://www.benzinga.com/wiim/20/03/15661710/shares-of-several-global-financial-services-companies-are-trading-higher-after-the-white-house-and-s,Benzinga Newsdesk,2020-03-25 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.83525,1
857482,ubs maintains buy on morgan stanley lowers price target to ,https://www.benzinga.com/news/20/03/15661515/ubs-maintains-buy-on-morgan-stanley-lowers-price-target-to-40,Vick Meyer,2020-03-25 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.436,0
857483,shares of several global banks and financial services companies are trading higher as equities gain amid hopes of a us stimulus agreement,https://www.benzinga.com/wiim/20/03/15650618/shares-of-several-global-banks-and-financial-services-companies-are-trading-higher-as-equities-gain,Benzinga Newsdesk,2020-03-24 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.9455,1
857484,morgan stanley cuts estimates upgrades transports to inline,https://www.benzinga.com/markets/20/03/15637753/morgan-stanley-cuts-estimates-upgrades-transports-to-in-line,FreightWaves,2020-03-23 00:00:00,MS,1,1,1,1,1,1,1,0,1,0.352,0
857485,b of a securities maintains buy on morgan stanley lowers price target to ,https://www.benzinga.com/news/20/03/15632911/b-of-a-securities-maintains-buy-on-morgan-stanley-lowers-price-target-to-32,Benzinga_Newsdesk,2020-03-23 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.58895,0
857486,disney is in the crosshairs of covid,https://www.benzinga.com/opinion/20/03/15616431/disney-is-in-the-crosshairs-of-covid-19,IAM Newswire,2020-03-20 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
857487,shares of several financial services companies are trading lower amid the global coronavirus outbreak which has weakened economic outlook and negatively impacted banks additionally recent fed interest rates have been a negative for the sector,https://www.benzinga.com/wiim/20/03/15581393/shares-of-several-financial-services-companies-are-trading-lower-amid-the-global-coronavirus-outbrea,Benzinga Newsdesk,2020-03-18 00:00:00,MS,0,1,0,1,0,0,0,0,0,0.2706,1
857488, financial services stocks moving in wednesdays premarket session,https://www.benzinga.com/pre-market-outlook/20/03/15578287/10-financial-services-stocks-moving-in-wednesdays-pre-market-session,Benzinga Newsdesk,2020-03-18 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,0
857489,shares of several financial services companies are trading higher as the sector rebounds following mondays crash financials have been negatively impacted by economic weakness from the coronavirus outbreak and by recent federal reserve rate cuts stocks may be also potentially reacting to reports of possible further stimulus actions,https://www.benzinga.com/wiim/20/03/15567904/shares-of-several-financial-services-companies-are-trading-higher-as-the-sector-rebounds-following-m,Benzinga Newsdesk,2020-03-17 00:00:00,MS,1,1,0,1,0,0,1,1,0,0.16475,0
857490,shares of several financial services companies are trading lower after the federal reserve announced on sunday that it would lower interest rates to combat the impact of coronavirus several banks suspended stock buybacks today in response to this,https://www.benzinga.com/wiim/20/03/15556537/shares-of-several-financial-services-companies-are-trading-lower-after-the-federal-reserve-announced,Benzinga Newsdesk,2020-03-16 00:00:00,MS,0,1,0,0,0,0,0,1,0,0.21405000000000002,1
857491,eight big us banks to suspend buybacks through q group says,https://www.benzinga.com/news/20/03/15554889/eight-big-u-s-banks-to-suspend-buybacks-through-q2-group-says,Charles Gross,2020-03-15 00:00:00,MS,1,1,1,0,0,0,1,1,1,0.3409,0
857492,shares of several global financial services companies are trading higher as markets rebound following thursdays crash the financial sector has been volatile recently as the coronavirus has generated global economic uncertainty,https://www.benzinga.com/wiim/20/03/15546537/shares-of-several-global-financial-services-companies-are-trading-higher-as-markets-rebound-followin,Benzinga Newsdesk,2020-03-13 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.2798,1
857493, biggest price target changes for friday,https://www.benzinga.com/analyst-ratings/price-target/20/03/15546049/10-biggest-price-target-changes-for-friday,Lisa Levin,2020-03-13 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
857494,a peek into the markets us stock futures rebound dow futures up over points,https://www.benzinga.com/news/earnings/20/03/15545090/a-peek-into-the-markets-us-stock-futures-rebound-dow-futures-up-over-700-points,Lisa Levin,2020-03-13 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.5,0
857495,goldman sachs upgrades morgan stanley to buy lowers price target to ,https://www.benzinga.com/news/20/03/15544967/goldman-sachs-upgrades-morgan-stanley-to-buy-lowers-price-target-to-43,Vick Meyer,2020-03-13 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.436,1
857496,stocks that hit week lows on thursday,https://www.benzinga.com/news/20/03/15538835/stocks-that-hit-52-week-lows-on-thursday,Lisa Levin,2020-03-12 00:00:00,MS,1,1,1,1,1,0,1,1,1,0.39885,0
857497,shares of several global financial services companies are trading lower as global concerns of the coronavirus continue to grow the sector has been negatively impacted as the virus has disrupted economic conditions and hampered growth outlook,https://www.benzinga.com/wiim/20/03/15535440/shares-of-several-global-financial-services-companies-are-trading-lower-as-global-concerns-of-the-co,luke@benzinga.com,2020-03-12 00:00:00,MS,0,1,0,1,1,0,0,0,0,0.6909,0
857498,shares of several financial services companies are trading lower as global concerns of the coronavirus continue to grow the sector has been negatively impacted as the virus has disrupted economic conditions and hampered growth outlook,https://www.benzinga.com/wiim/20/03/15524774/shares-of-several-financial-services-companies-are-trading-lower-as-global-concerns-of-the-coronavir,luke@benzinga.com,2020-03-11 00:00:00,MS,0,1,0,1,0,0,0,0,0,0.6909,1
857499,shares of several financial services companies are trading higher as markets look to be rebounding following mondays selloff the us late monday said it may take certain steps to improve the us economy amid the virus outbreak,https://www.benzinga.com/wiim/20/03/15514715/shares-of-several-financial-services-companies-are-trading-higher-as-markets-look-to-be-rebounding-f,luke@benzinga.com,2020-03-10 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.86755,0
857500,jack dorsey to continue as twitter ceo calls truce will elliott management,https://www.benzinga.com/news/20/03/15513859/jack-dorsey-to-continue-as-twitter-ceo-calls-truce-will-elliott-management,Neer Varshney,2020-03-10 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
857501,next wave of ma investment management consolidation on the rise,https://www.benzinga.com/analyst-ratings/analyst-color/20/03/15489366/next-wave-of-m-a-investment-management-consolidation-on-the-rise,Tanzeel Akhtar,2020-03-09 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,1
857502, financial services stocks moving in mondays premarket session,https://www.benzinga.com/pre-market-outlook/20/03/15506264/51-financial-services-stocks-moving-in-mondays-pre-market-session,Lisa Levin,2020-03-09 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,0
857503,shares of several global banks and financial services companies are trading lower amid a steep decline in the price of oil after opec members failed to reach a production agreement and saudi arabia pledged to cut its oil prices and increase supply,https://www.benzinga.com/wiim/20/03/15505875/shares-of-several-global-banks-and-financial-services-companies-are-trading-lower-amid-a-steep-decli,Benzinga Newsdesk,2020-03-09 00:00:00,MS,0,1,0,1,1,0,0,1,1,0.5258,0
857504,shares of several financial services companies are trading lower amid the global coronavirus outbreak which has hampered economic growth outlook and affected a wide array of industries,https://www.benzinga.com/wiim/20/03/15497395/shares-of-several-financial-services-companies-are-trading-lower-amid-the-global-coronavirus-outbrea,luke@benzinga.com,2020-03-06 00:00:00,MS,0,1,0,1,1,0,0,0,0,0.625,1
857505, financial services stocks moving in fridays premarket session,https://www.benzinga.com/pre-market-outlook/20/03/15496706/20-financial-services-stocks-moving-in-fridays-pre-market-session,Lisa Levin,2020-03-06 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,1
857506,threatened to be ousted as twitter ceo dorsey counts achievements defends africa move,https://www.benzinga.com/news/20/03/15495359/threatened-to-be-outed-as-twitter-ceo-dorsey-counts-achievements-defends-africa-move,Neer Varshney,2020-03-06 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.2706,0
857507,think well think different ma is helping fintech navigate the swamp of uncertainty,https://www.benzinga.com/fintech/20/03/15491409/think-well-think-different-m-a-is-helping-fintech-navigate-the-swamp-of-uncertainty,Daniel Wright,2020-03-05 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.61315,0
857508,shares of several global banks and financial service companies shares are trading lower as global markets continue to experience volatility amid the coronavirus spread,https://www.benzinga.com/wiim/20/03/15487083/shares-of-several-global-banks-and-financial-service-companies-shares-are-trading-lower-as-global-ma,Benzinga Newsdesk,2020-03-05 00:00:00,MS,0,1,1,1,1,0,0,0,0,0.648,0
857509,benzingas top upgrades downgrades for march ,https://www.benzinga.com/analyst-ratings/upgrades/20/03/15479187/benzingas-top-upgrades-downgrades-for-march-4-2020,Lisa Levin,2020-03-04 00:00:00,MS,1,1,1,0,0,0,1,1,1,0.60115,1
857510,citigroup upgrades morgan stanley to buy,https://www.benzinga.com/news/20/03/15476482/citigroup-upgrades-morgan-stanley-to-buy,Vick Meyer,2020-03-04 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
857511,shares of several banks and financial services companies are trading lower after the federal reserve announced a rate cut of bps,https://www.benzinga.com/wiim/20/03/15467729/shares-of-several-banks-and-financial-services-companies-are-trading-lower-after-the-federal-reserve,luke@benzinga.com,2020-03-03 00:00:00,MS,0,1,0,1,0,0,0,0,0,0.3634,0
857512,shares of several financial services companies are trading lower as the global coronavirus spread continues to cause equities across sectors to sell off amid worsened economic outlook,https://www.benzinga.com/wiim/20/02/15440868/shares-of-several-financial-services-companies-are-trading-lower-as-the-global-coronavirus-spread-co,Benzinga Newsdesk,2020-02-28 00:00:00,MS,0,1,0,1,0,0,0,0,0,0.2798,1
